 nm      %
------------
270.0	9.2
270.5	9.6
271.0	9.8
271.5	10.3
271.9	10.4
272.4	10.2
272.9	10.1
273.4	10.4
273.9	10.0
274.4	9.5
274.8	9.6
275.3	10.2
275.8	10.2
276.3	9.6
276.8	9.5
277.3	10.0
277.7	10.1
278.2	9.8
278.7	10.0
279.2	10.6
279.7	10.3
280.2	9.5
280.6	9.2
281.1	9.4
281.6	9.6
282.1	9.2
282.6	9.4
283.1	9.9
283.6	10.0
284.0	9.5
284.5	9.4
285.0	9.7
285.5	9.6
286.0	9.2
286.5	9.0
286.9	9.2
287.4	8.8
287.9	8.3
288.4	8.5
288.9	9.2
289.4	9.1
289.8	8.4
290.3	8.4
290.8	9.1
291.3	9.1
291.8	8.3
292.3	8.4
292.8	9.1
293.2	9.1
293.7	8.5
294.2	8.4
294.7	8.7
295.2	8.4
295.7	7.7
296.1	7.8
296.6	8.4
297.1	8.6
297.6	8.1
298.1	8.1
298.6	8.5
299.0	8.3
299.5	7.6
300.0	7.6
300.5	8.2
301.0	8.2
301.5	7.5
301.9	7.7
302.4	8.6
302.9	8.2
303.4	7.2
303.9	7.4
304.4	8.5
304.9	8.4
305.3	7.8
305.8	7.7
306.3	8.1
306.8	8.0
307.3	7.5
307.8	7.6
308.2	8.2
308.7	7.8
309.2	7.1
309.7	7.3
310.2	8.2
310.7	8.0
311.1	7.0
311.6	6.8
312.1	7.6
312.6	7.6
313.1	7.3
313.6	7.6
314.0	8.3
314.5	8.0
315.0	7.1
315.5	6.9
316.0	7.4
316.5	7.2
317.0	6.7
317.4	6.2
317.9	6.2
318.4	6.1
318.9	6.2
319.4	6.7
319.9	7.3
320.3	7.0
320.8	6.7
321.3	7.0
321.8	7.6
322.3	7.7
322.8	7.5
323.2	7.5
323.7	7.8
324.2	7.6
324.7	7.1
325.2	6.8
325.7	6.8
326.2	6.6
326.6	6.3
327.1	6.3
327.6	6.6
328.1	6.4
328.6	6.1
329.1	6.3
329.5	6.8
330.0	6.8
330.5	6.4
331.0	6.6
331.5	7.1
332.0	6.8
332.4	6.6
332.9	6.7
333.4	7.1
333.9	6.8
334.4	6.3
334.9	6.5
335.3	7.3
335.8	7.2
336.3	6.5
336.8	6.5
337.3	7.3
337.8	7.5
338.3	6.8
338.7	6.8
339.2	7.5
339.7	7.4
340.2	7.2
340.7	7.2
341.2	7.3
341.6	7.0
342.1	6.6
342.6	6.7
343.1	7.2
343.6	7.5
344.1	7.5
344.5	7.7
345.0	7.8
345.5	7.2
346.0	6.3
346.5	6.1
347.0	6.5
347.4	6.7
347.9	6.5
348.4	6.5
348.9	6.8
349.4	6.5
349.9	6.0
350.4	6.1
350.8	6.7
351.3	6.5
351.8	6.0
352.3	6.0
352.8	6.5
353.3	6.6
353.7	6.0
354.2	6.1
354.7	6.7
355.2	6.8
355.7	6.4
356.2	6.2
356.6	6.2
357.1	6.0
357.6	5.9
358.1	6.3
358.6	6.9
359.1	6.8
359.5	6.2
360.0	6.0
360.5	6.2
361.0	6.2
361.5	5.8
362.0	5.9
362.5	6.4
362.9	6.4
363.4	6.0
363.9	5.9
364.4	6.1
364.9	5.9
365.4	5.7
365.8	5.9
366.3	6.3
366.8	6.1
367.3	5.7
367.8	5.8
368.3	6.1
368.7	6.2
369.2	6.1
369.7	6.3
370.2	6.7
370.7	6.5
371.2	6.0
371.7	5.9
372.1	6.3
372.6	6.2
373.1	5.7
373.6	5.8
374.1	6.6
374.6	6.5
375.0	6.1
375.5	5.8
376.0	5.8
376.5	5.9
377.0	5.9
377.5	6.1
377.9	6.3
378.4	6.1
378.9	5.9
379.4	6.0
379.9	6.3
380.4	6.3
380.8	5.9
381.3	6.0
381.8	6.3
382.3	6.4
382.8	6.2
383.3	6.3
383.8	6.4
384.2	6.4
384.7	6.2
385.2	6.5
385.7	6.9
386.2	7.0
386.7	6.6
387.1	6.5
387.6	6.3
388.1	5.9
388.6	5.4
389.1	5.4
389.6	5.9
390.0	6.0
390.5	5.7
391.0	5.8
391.5	6.2
392.0	6.0
392.5	5.7
392.9	5.9
393.4	6.5
393.9	6.6
394.4	6.3
394.9	6.3
395.4	6.5
395.9	6.3
396.3	6.0
396.8	6.0
397.3	6.4
397.8	6.4
398.3	6.3
398.8	6.5
399.2	6.7
399.7	6.6
400.2	6.2
400.7	6.3
401.2	6.6
401.7	6.5
402.1	6.1
402.6	6.1
403.1	6.4
403.6	6.3
404.1	5.8
404.6	5.7
405.1	6.0
405.5	6.0
406.0	5.8
406.5	6.1
407.0	6.3
407.5	6.2
408.0	5.6
408.4	5.6
408.9	6.0
409.4	6.1
409.9	5.8
410.4	5.7
410.9	5.7
411.3	5.5
411.8	5.3
412.3	5.3
412.8	5.6
413.3	5.6
413.8	5.3
414.2	5.2
414.7	5.3
415.2	5.3
415.7	5.2
416.2	5.5
416.7	5.9
417.2	5.8
417.6	5.6
418.1	5.5
418.6	5.5
419.1	5.4
419.6	5.1
420.1	5.1
420.5	5.3
421.0	5.5
421.5	5.5
422.0	5.5
422.5	5.4
423.0	5.4
423.4	5.5
423.9	5.9
424.4	6.3
424.9	6.0
425.4	5.8
425.9	5.9
426.3	6.2
426.8	6.2
427.3	6.0
427.8	5.9
428.3	6.1
428.8	6.1
429.3	6.0
429.7	6.2
430.2	6.4
430.7	6.4
431.2	6.2
431.7	6.4
432.2	6.8
432.6	6.9
433.1	6.7
433.6	7.0
434.1	7.7
434.6	7.3
435.1	6.6
435.5	6.7
436.0	7.5
436.5	7.8
437.0	7.7
437.5	7.9
438.0	8.3
438.5	8.2
438.9	8.0
439.4	8.3
439.9	8.9
440.4	9.1
440.9	8.9
441.4	9.0
441.8	9.5
442.3	9.6
442.8	9.6
443.3	10.1
443.8	10.7
444.3	11.0
444.7	11.3
445.2	12.2
445.7	13.3
446.2	13.9
446.7	14.3
447.2	15.3
447.6	16.6
448.1	17.4
448.6	17.9
449.1	19.3
449.6	21.2
450.1	22.2
450.6	23.1
451.0	24.9
451.5	27.1
452.0	29.0
452.5	30.3
453.0	32.6
453.5	35.2
453.9	37.2
454.4	38.5
454.9	40.2
455.4	41.8
455.9	43.1
456.4	43.9
456.8	45.0
457.3	46.0
457.8	46.1
458.3	45.6
458.8	45.2
459.3	45.1
459.7	44.6
460.2	43.5
460.7	42.1
461.2	40.8
461.7	39.4
462.2	37.6
462.7	35.9
463.1	35.0
463.6	33.4
464.1	31.8
464.6	30.2
465.1	29.2
465.6	27.9
466.0	26.3
466.5	25.2
467.0	24.8
467.5	23.8
468.0	22.6
468.5	21.9
468.9	21.8
469.4	21.0
469.9	19.6
470.4	18.8
470.9	18.9
471.4	18.5
471.9	17.7
472.3	17.0
472.8	16.7
473.3	15.9
473.8	14.9
