 nm      %
------------
331.4	45.4
332.0	48.9
332.5	49.6
333.0	50.2
333.6	50.1
334.1	49.4
334.6	49.4
335.2	50.1
335.7	50.1
336.2	49.6
336.7	49.5
337.3	49.6
337.8	49.5
338.3	49.3
338.9	49.6
339.4	50.3
339.9	50.2
340.5	49.6
341.0	49.5
341.5	49.9
342.0	49.7
342.6	49.2
343.1	49.1
343.6	49.8
344.2	49.7
344.7	49.2
345.2	49.1
345.7	49.4
346.3	49.2
346.8	48.7
347.3	48.8
347.9	49.5
348.4	49.3
348.9	49.0
349.5	49.0
350.0	49.3
350.5	49.3
351.0	49.1
351.6	49.1
352.1	49.3
352.6	49.1
353.2	48.5
353.7	48.4
354.2	49.0
354.8	49.1
355.3	48.6
355.8	48.7
356.3	49.4
356.9	49.2
357.4	48.8
357.9	48.7
358.5	49.0
359.0	48.9
359.5	48.7
360.1	48.8
360.6	49.0
361.1	49.0
361.6	48.6
362.2	48.6
362.7	49.0
363.2	48.9
363.8	48.3
364.3	48.3
364.8	48.9
365.3	48.8
365.9	48.5
366.4	48.5
366.9	48.8
367.5	48.7
368.0	48.4
368.5	48.4
369.1	48.8
369.6	48.9
370.1	48.6
370.6	48.7
371.2	48.9
371.7	48.6
372.2	47.9
372.8	47.9
373.3	48.5
373.8	48.6
374.4	48.0
374.9	47.9
375.4	48.4
375.9	48.2
376.5	47.5
377.0	47.7
377.5	48.6
378.1	48.5
378.6	48.1
379.1	48.0
379.7	48.3
380.2	48.3
380.7	48.0
381.2	48.1
381.8	48.5
382.3	48.4
382.8	48.4
383.4	48.7
383.9	48.9
384.4	48.5
384.9	47.9
385.5	47.9
386.0	48.4
386.5	48.3
387.1	47.8
387.6	47.9
388.1	48.4
388.7	48.3
389.2	47.6
389.7	47.6
390.2	47.9
390.8	47.9
391.3	47.7
391.8	48.0
392.4	48.6
392.9	48.2
393.4	47.2
394.0	47.1
394.5	47.7
395.0	47.7
395.5	47.1
396.1	47.0
396.6	47.2
397.1	47.0
397.7	46.5
398.2	46.6
398.7	47.4
399.2	47.4
399.8	46.7
400.3	46.6
400.8	47.1
401.4	46.9
401.9	46.3
402.4	46.7
403.0	47.8
403.5	47.6
404.0	47.2
404.5	47.1
405.1	47.3
405.6	47.0
406.1	46.3
406.7	46.1
407.2	46.4
407.7	46.8
408.3	46.7
408.8	46.7
409.3	46.7
409.8	46.6
410.4	46.7
410.9	47.2
411.4	47.8
412.0	47.5
412.5	47.0
413.0	47.0
413.6	47.7
414.1	47.8
414.6	47.4
415.1	47.3
415.7	47.7
416.2	47.7
416.7	47.4
417.3	47.7
417.8	48.3
418.3	48.1
418.8	47.6
419.4	47.7
419.9	48.5
420.4	48.7
421.0	48.2
421.5	48.7
422.0	49.7
422.6	49.4
423.1	48.3
423.6	48.5
424.1	49.9
424.7	50.4
425.2	50.5
425.7	50.8
426.3	51.2
426.8	51.2
427.3	51.0
427.9	51.3
428.4	51.9
428.9	51.8
429.4	51.5
430.0	51.7
430.5	52.5
431.0	52.9
431.6	52.7
432.1	53.0
432.6	53.6
433.2	54.1
433.7	54.3
434.2	55.4
434.7	56.9
435.3	57.7
435.8	57.7
436.3	58.6
436.9	60.1
437.4	61.0
437.9	61.6
438.4	63.1
439.0	65.0
439.5	66.2
440.0	66.9
440.6	68.8
441.1	71.1
441.6	72.8
442.2	74.0
442.7	76.4
443.2	79.2
443.7	81.2
444.3	82.8
444.8	84.8
445.3	87.0
445.9	88.7
446.4	90.3
446.9	92.8
447.5	95.1
448.0	96.1
448.5	96.6
449.0	97.6
449.6	98.9
450.1	99.7
450.6	99.9
451.2	100.0
451.7	100.0
452.2	99.6
452.7	98.7
453.3	97.8
453.8	97.3
454.3	96.0
454.9	94.4
455.4	93.1
455.9	92.2
456.5	90.7
457.0	88.3
457.5	86.6
458.0	85.9
458.6	84.1
459.1	82.0
459.6	80.7
460.2	80.4
460.7	79.2
461.2	76.9
461.8	75.5
462.3	75.5
462.8	74.5
463.3	73.6
463.9	72.9
464.4	72.5
464.9	71.8
465.5	70.5
466.0	69.7
466.5	69.6
467.1	69.3
467.6	68.4
468.1	68.0
468.6	68.0
469.2	67.3
469.7	66.0
470.2	65.3
470.8	65.3
471.3	64.9
471.8	64.3
472.3	63.9
472.9	63.8
473.4	63.0
473.9	61.9
474.5	61.7
475.0	62.1
475.5	62.2
476.1	61.8
476.6	61.7
477.1	61.8
477.6	61.6
478.2	61.1
478.7	61.1
479.2	61.6
479.8	61.3
480.3	60.9
480.8	61.6
481.4	62.8
481.9	62.8
482.4	61.9
482.9	62.1
483.5	63.2
484.0	63.4
484.5	62.8
485.1	62.8
485.6	63.4
486.1	63.4
486.7	63.1
487.2	63.3
487.7	64.1
488.2	64.1
488.8	63.7
489.3	63.9
489.8	64.7
490.4	64.9
490.9	64.7
491.4	65.2
491.9	66.3
492.5	66.9
493.0	66.9
493.5	67.2
494.1	67.7
494.6	67.7
495.1	67.3
495.7	67.6
496.2	68.3
496.7	68.4
497.2	68.6
497.8	69.4
498.3	70.2
498.8	69.9
499.4	69.1
499.9	69.2
500.4	70.2
501.0	70.6
501.5	70.3
502.0	70.6
502.5	71.5
503.1	71.9
503.6	71.9
504.1	72.2
504.7	73.0
505.2	73.1
505.7	73.1
506.2	73.4
506.8	73.9
507.3	74.3
507.8	74.5
508.4	75.1
508.9	75.9
509.4	76.1
510.0	76.1
510.5	76.8
511.0	77.6
511.5	77.9
512.1	77.7
512.6	78.0
513.1	78.8
513.7	78.9
514.2	78.8
514.7	79.1
515.3	79.7
515.8	80.1
516.3	80.1
516.8	80.3
517.4	80.6
517.9	80.6
518.4	80.5
519.0	80.9
519.5	81.6
520.0	82.0
520.6	82.0
521.1	82.4
521.6	82.9
522.1	83.0
522.7	83.0
523.2	83.5
523.7	84.2
524.3	84.3
524.8	84.0
525.3	84.5
525.8	85.3
526.4	85.5
526.9	85.2
527.4	85.2
528.0	85.5
528.5	85.6
529.0	85.6
529.6	85.7
530.1	86.0
530.6	85.9
531.1	85.8
531.7	86.1
532.2	86.6
532.7	86.4
533.3	85.9
533.8	85.9
534.3	86.4
534.9	86.6
535.4	86.2
535.9	86.2
536.4	86.4
537.0	86.2
537.5	85.7
538.0	85.7
538.6	86.1
539.1	86.3
539.6	85.9
540.2	85.8
540.7	85.8
541.2	85.7
541.7	85.3
542.3	85.3
542.8	85.3
543.3	84.9
543.9	84.4
544.4	84.4
544.9	84.8
545.4	84.7
546.0	84.2
546.5	84.2
547.0	84.6
547.6	84.4
548.1	84.1
548.6	84.1
549.2	84.0
549.7	83.7
550.2	83.2
550.7	83.1
551.3	83.4
551.8	83.4
552.3	83.1
552.9	83.1
553.4	83.1
553.9	82.8
554.5	82.5
555.0	82.5
555.5	82.8
556.0	83.1
556.6	82.8
557.1	82.7
557.6	82.8
558.2	82.8
558.7	82.6
559.2	82.8
559.7	83.2
560.3	83.1
560.8	82.8
561.3	83.0
561.9	83.7
562.4	83.7
562.9	83.3
563.5	83.4
564.0	84.0
564.5	84.0
565.0	83.9
565.6	84.1
566.1	84.5
566.6	84.5
567.2	84.2
567.7	84.4
568.2	85.0
568.8	85.1
569.3	85.2
569.8	85.3
570.3	85.6
570.9	85.8
571.4	85.8
571.9	86.1
572.5	86.6
573.0	86.5
573.5	86.4
574.1	86.6
