270.0	11.1
270.5	11.6
271.0	11.8
271.5	12.2
271.9	12.2
272.4	11.8
272.9	11.8
273.4	12.2
273.9	12.0
274.4	11.5
274.8	11.6
275.3	12.0
275.8	11.9
276.3	11.3
276.8	11.2
277.3	11.6
277.7	11.6
278.2	11.4
278.7	11.6
279.2	12.0
279.7	11.8
280.2	11.2
280.6	11.1
281.1	11.5
281.6	11.3
282.1	10.9
282.6	11.0
283.1	11.5
283.6	11.5
284.0	11.0
284.5	10.9
285.0	11.3
285.5	11.3
286.0	10.8
286.5	10.7
286.9	10.9
287.4	10.7
287.9	10.2
288.4	10.3
288.9	10.9
289.4	10.8
289.8	10.4
290.3	10.4
290.8	10.9
291.3	10.8
291.8	10.4
292.3	10.4
292.8	10.9
293.2	10.7
293.7	10.2
294.2	10.2
294.7	10.5
295.2	10.4
295.7	9.9
296.1	10.0
296.6	10.5
297.1	10.4
297.6	10.1
298.1	10.2
298.6	10.4
299.0	10.3
299.5	9.8
300.0	9.8
300.5	10.2
301.0	10.2
301.5	9.7
301.9	9.8
302.4	10.3
302.9	10.1
303.4	9.6
303.9	9.6
304.4	10.2
304.9	10.2
305.3	9.8
305.8	9.7
306.3	10.1
306.8	10.1
307.3	9.7
307.8	9.7
308.2	10.0
308.7	10.0
309.2	9.5
309.7	9.6
310.2	10.2
310.7	10.0
311.1	9.3
311.6	9.2
312.1	9.8
312.6	9.7
313.1	9.5
313.6	9.6
314.0	10.0
314.5	9.9
315.0	9.4
315.5	9.3
316.0	9.6
316.5	9.7
317.0	9.3
317.4	9.1
317.9	9.3
318.4	9.2
318.9	9.1
319.4	9.3
319.9	9.7
320.3	9.6
320.8	9.4
321.3	9.5
321.8	9.8
322.3	9.9
322.8	9.6
323.2	9.5
323.7	9.7
324.2	9.6
324.7	9.3
325.2	9.3
325.7	9.5
326.2	9.4
326.6	9.0
327.1	9.0
327.6	9.3
328.1	9.2
328.6	8.8
329.1	8.8
329.5	9.2
330.0	9.3
330.5	9.0
331.0	9.1
331.5	9.4
332.0	9.3
332.4	9.0
332.9	9.1
333.4	9.5
333.9	9.4
334.4	9.0
334.9	9.0
335.3	9.6
335.8	9.5
336.3	9.0
336.8	9.0
337.3	9.6
337.8	9.6
338.3	9.1
338.7	9.2
339.2	9.6
339.7	9.5
340.2	9.3
340.7	9.4
341.2	9.6
341.6	9.5
342.1	9.2
342.6	9.1
343.1	9.4
343.6	9.5
344.1	9.3
344.5	9.5
345.0	9.8
345.5	9.4
346.0	8.6
346.5	8.5
347.0	8.9
347.4	9.1
347.9	8.8
348.4	9.0
348.9	9.3
349.4	9.1
349.9	8.7
350.4	8.8
350.8	9.3
351.3	9.2
351.8	8.7
352.3	8.7
352.8	9.2
353.3	9.2
353.7	8.7
354.2	8.6
354.7	9.1
355.2	9.0
355.7	8.7
356.2	8.6
356.6	8.7
357.1	8.6
357.6	8.3
358.1	8.7
358.6	9.3
359.1	9.3
359.5	8.8
360.0	8.6
360.5	8.8
361.0	8.8
361.5	8.4
362.0	8.5
362.5	8.9
362.9	8.8
363.4	8.4
363.9	8.4
364.4	8.6
364.9	8.5
365.4	8.2
365.8	8.3
366.3	8.8
366.8	8.8
367.3	8.3
367.8	8.2
368.3	8.6
368.7	8.7
369.2	8.4
369.7	8.4
370.2	8.7
370.7	8.6
371.2	8.1
371.7	8.1
372.1	8.7
372.6	8.6
373.1	7.9
373.6	8.0
374.1	8.7
374.6	8.6
375.0	8.2
375.5	8.1
376.0	8.3
376.5	8.4
377.0	8.1
377.5	8.1
377.9	8.4
378.4	8.3
378.9	7.9
379.4	8.0
379.9	8.3
380.4	8.3
380.8	7.8
381.3	7.9
381.8	8.3
382.3	8.3
382.8	8.1
383.3	8.1
383.8	8.3
384.2	8.2
384.7	8.0
385.2	8.1
385.7	8.4
386.2	8.4
386.7	8.2
387.1	8.3
387.6	8.5
388.1	8.1
388.6	7.5
389.1	7.5
389.6	8.0
390.0	8.0
390.5	7.6
391.0	7.7
391.5	8.2
392.0	8.0
392.5	7.4
392.9	7.6
393.4	8.3
393.9	8.3
394.4	7.9
394.9	7.9
395.4	8.2
395.9	8.3
396.3	7.9
396.8	7.9
397.3	8.3
397.8	8.3
398.3	8.2
398.8	8.3
399.2	8.5
399.7	8.3
400.2	7.9
400.7	7.9
401.2	8.2
401.7	8.1
402.1	7.7
402.6	7.7
403.1	8.1
403.6	8.0
404.1	7.5
404.6	7.5
405.1	8.0
405.5	7.9
406.0	7.6
406.5	7.8
407.0	8.3
407.5	8.0
408.0	7.2
408.4	7.1
408.9	7.6
409.4	7.6
409.9	7.2
410.4	7.1
410.9	7.4
411.3	7.2
411.8	6.9
412.3	7.0
412.8	7.5
413.3	7.4
413.8	7.1
414.2	7.1
414.7	7.3
415.2	7.2
415.7	6.9
416.2	7.1
416.7	7.7
417.2	7.7
417.6	7.3
418.1	7.3
418.6	7.5
419.1	7.4
419.6	7.0
420.1	6.9
420.5	7.1
421.0	7.3
421.5	7.2
422.0	7.2
422.5	7.3
423.0	7.3
423.4	7.2
423.9	7.5
424.4	7.8
424.9	7.7
425.4	7.3
425.9	7.4
426.3	7.9
426.8	8.0
427.3	7.6
427.8	7.6
428.3	8.0
428.8	7.8
429.3	7.7
429.7	7.8
430.2	8.1
430.7	8.0
431.2	7.8
431.7	7.8
432.2	8.2
432.6	8.3
433.1	7.9
433.6	8.2
434.1	8.9
434.6	8.7
435.1	8.0
435.5	8.1
436.0	9.0
436.5	9.2
437.0	9.0
437.5	9.2
438.0	9.4
438.5	9.5
438.9	9.4
439.4	9.7
439.9	10.2
440.4	10.2
440.9	10.0
441.4	10.2
441.8	10.8
442.3	11.0
442.8	11.0
443.3	11.3
443.8	12.0
444.3	12.3
444.7	12.6
445.2	13.3
445.7	14.3
446.2	14.9
446.7	15.3
447.2	16.2
447.6	17.2
448.1	18.2
448.6	18.8
449.1	19.9
449.6	21.4
450.1	22.5
450.6	23.3
451.0	24.5
451.5	26.1
452.0	27.4
452.5	28.5
453.0	30.0
453.5	31.7
453.9	33.0
454.4	34.0
454.9	35.1
455.4	36.2
455.9	37.1
456.4	37.7
456.8	38.6
457.3	39.3
457.8	39.5
458.3	39.3
458.8	39.2
459.3	39.3
459.7	39.0
460.2	38.4
460.7	37.7
461.2	36.9
461.7	35.9
462.2	34.7
462.7	33.5
463.1	32.5
463.6	31.3
464.1	29.9
464.6	28.6
465.1	27.7
465.6	26.5
466.0	25.0
466.5	24.1
467.0	23.7
467.5	22.8
468.0	21.9
468.5	21.3
468.9	21.1
469.4	20.5
469.9	19.4
470.4	18.8
470.9	18.7
471.4	18.1
471.9	17.5
472.3	17.2
472.8	17.0
473.3	16.5
473.8	15.7
474.3	15.2
474.8	15.2
475.2	14.9
475.7	14.4
476.2	14.2
476.7	14.1
477.2	13.8
477.7	13.2
478.1	12.9
478.6	12.9
479.1	12.7
479.6	12.4
480.1	12.3
480.6	12.3
481.0	11.9
481.5	11.5
482.0	11.4
482.5	11.6
483.0	11.4
483.5	11.2
484.0	11.2
484.4	11.2
484.9	11.1
485.4	11.0
485.9	10.9
486.4	11.0
486.9	10.9
487.3	10.7
487.8	10.8
488.3	11.2
488.8	11.1
489.3	10.6
489.8	10.7
490.2	11.1
490.7	11.0
491.2	10.6
491.7	10.5
492.2	10.7
492.7	10.7
493.1	10.5
493.6	10.5
494.1	10.8
494.6	10.7
495.1	10.5
495.6	10.6
496.1	10.9
496.5	10.9
497.0	10.8
497.5	11.1
498.0	11.7
498.5	11.8
499.0	11.8
499.4	12.1
499.9	12.4
500.4	12.5
500.9	12.5
501.4	12.8
501.9	13.3
502.3	13.6
502.8	13.7
503.3	14.2
503.8	15.0
504.3	15.2
504.8	15.1
505.2	15.6
505.7	16.6
506.2	17.1
506.7	17.2
507.2	17.8
507.7	18.6
508.2	19.2
508.6	19.5
509.1	20.2
509.6	21.0
510.1	21.6
510.6	21.9
511.1	22.7
511.5	23.8
512.0	24.7
512.5	25.5
513.0	26.7
513.5	28.0
514.0	29.1
514.4	30.0
514.9	31.5
515.4	32.9
515.9	33.9
516.4	34.5
516.9	35.1
517.4	35.6
517.8	35.8
518.3	35.8
518.8	36.2
519.3	36.8
519.8	37.3
520.3	37.7
520.7	38.2
521.2	38.7
521.7	39.1
522.2	39.5
522.7	40.2
523.2	41.1
523.6	41.9
524.1	42.5
524.6	43.4
525.1	44.4
525.6	45.1
526.1	45.7
526.5	46.7
527.0	47.5
527.5	47.9
528.0	48.0
528.5	48.3
529.0	48.8
529.5	49.0
529.9	48.9
530.4	48.9
530.9	49.0
531.4	49.0
531.9	48.8
532.4	48.6
532.8	48.5
533.3	48.2
533.8	47.8
534.3	47.7
534.8	47.6
535.3	47.3
535.7	46.8
536.2	46.5
536.7	46.5
537.2	46.1
537.7	45.7
538.2	45.2
538.6	44.8
539.1	44.1
539.6	43.2
540.1	42.6
540.6	42.3
541.1	41.9
541.6	41.1
542.0	40.4
542.5	39.8
543.0	39.1
543.5	38.2
544.0	37.4
544.5	36.9
544.9	36.1
545.4	35.2
545.9	34.5
546.4	34.1
546.9	33.6
547.4	32.8
547.8	32.2
548.3	32.0
548.8	31.4
549.3	30.7
549.8	30.0
550.3	29.5
550.8	28.7
